id,text,intent,datetime
59,Dari ui ke ariobimo central,asking-question-direction,1493138062
60,Dari ui ke ariobimo central,asking-question-direction,1493138062
61,Dari ui ke ariobimo central,asking-question-direction,1493138062
62,Dari ui ke sentul,asking-question-direction,1493196177
63,"Dari ui ke sentul, bogor",ask-for-direction
64,"Dari ui ke sentul, bogor",ask-for-direction
65,"Dari ui ke sentul, bogor",ask-for-direction
66,"Dari ui ke sentul, bogor",ask-for-direction
67,"Dari ui ke sentul, bogor",ask-for-direction
68,dari tanjung barat ke kampus perbanas,asking-question-direction,1493213065
69,Kamu bisa apa aja?,asking-question-other,1493233280
70,Kamu bisa apa aja?,asking-question-other,1493233280
71,Kamu bisa apa aja?,asking-question-other,1493233280
72,Kamu bisa apa aja?,asking-question-other,1493233280
73,Kamu bisa apa aja?,asking-question-other,1493233280
74,Kamu bisa apa aja?,asking-question-other,1493233280
75,Kamu bisa apa aja?,asking-question-other,1493233280
76,TanyaJalan perkenalin diri dong,asking-question-other,1493233281
77,TanyaJalan perkenalin diri dong,asking-question-other,1493233281
78,TanyaJalan perkenalin diri dong,asking-question-other,1493233281
79,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
80,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
81,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
82,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
83,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
84,Dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
85,TanyaJalan perkenalin diri dong,asking-question-other,1493245767
86,TanyaJalan perkenalin diri dong,asking-question-other,1493245767
87,TanyaJalan perkenalin diri dong,asking-question-other,1493245767
88,TanyaJalan perkenalin diri dong,asking-question-other,1493245767
89,TanyaJalan perkenalin diri dong,asking-question-other,1493245767
90,Kamu bisa apa aja?,asking-question-other,1493245780
91,Kamu bisa apa aja?,asking-question-other,1493245780
92,Kamu bisa apa aja?,asking-question-other,1493245780
93,Kamu bisa apa aja?,asking-question-other,1493245780
94,Kamu bisa apa aja?,asking-question-other,1493245780
95,Jadwal krl stasiun bogor,asking-question-schedule,1493245805
96,Jadwal krl stasiun bogor,asking-question-schedule,1493245805
97,Jadwal krl stasiun bogor,asking-question-schedule,1493245805
98,Jadwal krl stasiun bogor,asking-question-schedule,1493245805
99,Jadwal krl stasiun bogor,asking-question-schedule,1493245805
100,Jadwal krl kota,asking-question-schedule,1492638576
101,Jadwal krl ui,asking-question-schedule,1492638586
102,Jadwal krl stasiun ui,asking-question-schedule,1492638593
103,Jadwal krl jakarta kota,asking-question-schedule,1492638602
104,Kamu bisa apa aja?,asking-question-other,1492640047
105,TanyaJalan perkenalin diri dong,asking-question-other,1492640048
106,TanyaJalan perkenalin diri dong,asking-question-other,1492640048
107,TanyaJalan perkenalin diri dong,asking-question-other,1492640051
108,Kamu bisa apa aja?,asking-question-other,1492640051
109,Dari fasilkom ke indomaret,asking-question-direction,1492642137
110,Dari fasilkom ke fib,asking-question-direction,1492642147
111,Hai,greeting,1492642218
112,Kamu bisa apa aja?,asking-question-other,1492644286
113,TanyaJalan perkenalkan diri dong,asking-question-other,1492644308
114,Dari pangkalpinang ke sungailiat,asking-question-direction,1492644344
115,Dari bandara soekarno hatta ke unj,asking-question-direction,1492644439
116,Dari bandara soekarna hatta ke ui,asking-question-direction,1492644491
117,Ongkos dari bandara soekarno hatta ke ui,asking-question-direction,1492644567
118,Ongkos nya? ):,asking-question-other,1492644650
119,Ongkos bus jurusan bandara soekarna hatta terminal pasar minggu,asking-question-direction,1492644687
120,Dari beji ke pondok maharta,asking-question-direction,1492644763
121,Cek jadwal krl stasiun ui,asking-question-schedule,1492644877
122,Berangkat dari uui,asking-question-direction,1492645293
123,dari ui ke bogor,asking-question-direction,1492645307
124,Fasilkom ke tokyo,asking-question-direction,1492647993
125,Tokyo ke kyoto,asking-question-direction,1492648069
126,Tokyo ke osaka,asking-question-direction,1492648094
127,Fasilkom ke rumah,asking-question-direction,1492648110
128,Fasilkom ke kutek,asking-question-direction,1492648188
129,Fasilkom ke margonda,asking-question-direction,1492648215
130,Fasilkom ke ntu,asking-question-direction,1492648225
131,Fasilkom ke itb,asking-question-direction,1492648233
132,ITB ke ugm,asking-question-direction,1492648270
133,UGM ke itb,asking-question-direction,1492648275
134,UI ke SMAN 71,asking-question-direction,1492648297
135,UI ke kalimalang,asking-question-direction,1492648304
136,UI ke duren sawit,asking-question-direction,1492648312
137,UI ke bekasi,asking-question-direction,1492648324
138,Jalan ke kutek,asking-question-direction,1492648366
139,Fasilkom ke antartika,asking-question-direction,1492648415
140,Fasilkom ke tokyo,asking-question-direction,1492648423
141,Margonda ke kelapa dua,asking-question-direction,1492648470
142,Cara ngoding,other,1492648561
143,Cek ngoding,other,1492648570
144,Ngoding ke tp,asking-question-direction,1492648597
145,Pergi ke tanah Abang dari 5 tahun ke depan,asking-question-direction,1492648659
146,Tanah Abang ke 5 tahun ke depan,asking-question-direction,1492648712
147,Jadwal krl stasiun universitas indonesia,asking-question-direction,1492649449
148,Berangkat dari Depok ke Bogor.,asking-question-direction,1492650782
149,Dari ciganjur ke unj,asking-question-direction,1492658903
150,Cipedak ke slipi jaya,asking-question-direction,1492659010
151,Kamu bisa apa aja?,asking-question-other,1492659052
152,TanyaJalan perkenalin diri dong,asking-question-other,1492659053
153,Jadwal krl stasiun citayem,asking-question-schedule,1492709269
154,Tendean ke cawang,asking-question-direction,1492709931
155,Kamu bisa apa aja?,asking-question-other,1492712687
156,TanyaJalan perkenalin diri dong,asking-question-other,1492712687
157,Pergi ke Halim Perdana Kusumah dari Fatmawati,asking-question-direction,1492712706
158,Dari jakarta ke sini,asking-question-direction,1492721079
159,Pergi ke Ciputat dari Cililitan,asking-question-direction,1492724898
160,Ui ke gunadarma kampus e,asking-question-direction,1492730463
161,Ui ke kelapa dua,asking-question-direction,1492730513
162,Ui ke brimob kelapa dua,asking-question-direction,1492730572
163,berangkat dari ui ke man 13 jakarta,asking-question-direction,1492734754
164,TanyaJalan perkenalin diri dong,asking-question-other,1492736926
165,Kamu bisa apa aja?,asking-question-other,1492736926
166,Dari fasilkom ui ke fisip ui,asking-question-direction,1492736965
167,Dari fasilkom ui ke fakultas hukum,asking-question-direction,1492737004
168,Dari fasilkom ui ke grand Indonesia,asking-question-direction,1492737021
169,Dari surga ke neraka,asking-question-direction,1492737044
170,Bagi rute busway,asking-question-direction,1492737074
171,Yahh:((,giving-negative-feedback,1492737082
172,Mager,giving-negative-feedback,1492737088
173,Gamauu,giving-negative-feedback,1492737094
174,🐱,other,1492737109
175,Kok ga dibales?,giving-negative-feedback,1492737127
176,Tarif krl,asking-question-other,1492737138
177,Dari Kukusan Teknik ke Kukusan Kelurahan,asking-question-direction,1492746189
178,Dari UI ke Botani Square,asking-question-direction,1492746383
179,Dari kuningan ke scbd,asking-question-direction,1492748366
180,Berangkat sudirman ke kuningan,asking-question-direction,1492748410
181,Berangkat sudirman ke rasuna said,asking-question-direction,1492748441
182,Dari Fasilkom UI ke Plaza Senayan,asking-question-direction,1492755633
183,Kamu bisa apa aja?,asking-question-other,1492807317
184,Jadwal krl universitasindonesia,asking-question-schedule,1492807318
185,tampilkan lebih banyak jadwal krl stasiun UNIVERSITASINDONESIA,asking-question-schedule,1492807350
186,Jadwal krl universitasindonesia,asking-question-schedule,1492807775
187,Jadwal krl universitasindonesia,asking-question-schedule,1492808229
188,Jadwal krl universitasindonesia,asking-question-schedule,1492808236
189,Kamu bisa apa aja?,asking-question-other,1492810529
190,Cek jadwal krl stasiun karet,asking-question-schedule,1492810542
191,Cek jadwal krl stasiun manggarai,asking-question-schedule,1492812776
192,Berangkat dari Undip Tembalang ke Ngaliyan,asking-question-direction,1492819281
193,Kamu bisa apa aja?,asking-question-other,1492821379
194,Dari ui ke rawamangun,asking-question-direction,1492821402
195,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492832191
196,tampilkan lebih banyak jadwal krl stasiun Jakarta Kota,asking-question-schedule,1492832246
197,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492832863
198,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492833834
199,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492834504
200,Ke tambun,asking-question-direction,1492593007
201,TanyaJalan perkenalin diri dong,asking-question-other,1492593094
202,Berangkat dari bekasi ke tambun,asking-question-schedule,1492593245
203,Berangkat dari bekasi ke tambun,asking-question-schedule,1492593245
204,Bandung ke tambun ?,asking-question-schedule,1492593348
205,Tambun ke puncak ?,asking-question-schedule,1492593883
206,Kamu bisa apa aja?,asking-question-other,1492594739
207,Jelambar,other,1492594761
208,Berangkat dari jelambar ke bendungan hilir,asking-question-direction,1492594791
209,TanyaJalan perkenalin diri dong,asking-question-other,1492594807
210,Kamu bisa apa aja?,asking-question-other,1492594830
211,Berangkat dari Kukusan ke Margo City Square.,asking-question-direction,1492624841
212,Dari ignatius rahardi ke ignatius raka,asking-question-direction,1492630377
213,dari margonda ke komplek bdn,asking-question-direction,1492630797
214,TanyaJalan perkenalin diri dong,asking-question-other,1492630976
215,TanyaJalan perkenalin diri dong,asking-question-other,1492630985
216,Kamu bisa apa aja?,asking-question-other,1492630985
217,Kamu bisa apa aja?,asking-question-other,1492630998
218,Bagaimana cara ke bandara halim dari fasilkom,asking-question-direction,1492631001
219,Berapa lama ke pondok bambu,asking-question-direction,1492631019
220,Dari halim ke surabaya,asking-question-direction,1492631100
221,Dari surabaya ke its,asking-question-direction,1492631127
222,Dari bandara halim ke its,asking-question-direction,1492631160
223,Dari bandara halim ke its naik pesawat,asking-question-direction,1492631185
224,Yah,giving-negative-feedback,1492631191
225,Kamu bisa ngapain aja,asking-question-other,1492631198
226,Jadwal krl universitas indonesia,asking-question-schedule,1492631208
227,TanyaJalan perkenalin diri dong,asking-question-other,1492631246
228,Dari fasilkom ke bahy&co,asking-question-direction,1492631249
229,Kamu bisa apa aja?,asking-question-other,1492631253
230,Dari ui ke cibubur junction,asking-question-direction,1492631261
231,Dari Jakarta ke antartica,asking-question-direction,1492631285
232,Kamu bisa apa aja?,asking-question-other,1492631312
233,Dari rumah ke kampus,asking-question-direction,1492631320
234,Kamu bisa apa aja?,asking-question-other,1492631349
235,Dari UI ke tokyo,asking-question-direction,1492631349
236,Bagaimana cara dari Sabang ke Merauke?,asking-question-direction,1492631351
237,Ehe,other,1492631369
238,Berangkat dari ui ke ancol,asking-question-direction,1492631377
239,Berangkat dari ui ke pim,asking-question-direction,1492631379
240,Cek jadwal cgk,asking-question-schedule,1492631381
241,Dari new York ke london,asking-question-direction,1492631407
242,Dari UI ke kebun raya bogor,asking-question-direction,1492631594
243,Dari UI ke dago,asking-question-direction,1492631647
244,Dari universitas indonesia ke muncul setu,asking-question-direction,1492632005
245,Dari UI ke rumah waifu,asking-question-direction,1492632021
246,Kamu bisa apa aja?,asking-question-other,1492632043
247,TanyaJalan perkenalin diri dong,asking-question-other,1492632055
248,Dari ui ke bekasi,asking-question-direction,1492632088
249,Dari ui ke bandung,asking-question-direction,1492632101
250,Dari universitas indonesia ke permata pamulang,asking-question-direction,1492632104
251,Dari ui ke papua,asking-question-direction,1492632110
252,Berangkat dari Kutek ke Fasilkom UI,asking-question-direction,1492632120
253,Dari ugm ke malioboro,asking-question-direction,1492632134
254,Dari universitas indonesia ke iti muncul,asking-question-direction,1492632134
255,Dari ui ke ugm,asking-question-direction,1492632152
256,Jadwal pesawat garuda,asking-question-schedule,1492632195
257,Cek jadwal pesawat garuda,asking-question-schedule,1492632211
258,Dari ui ke hatimu,asking-question-direction,1492632258
259,TanyaJalan perkenalin diri dong,asking-question-other,1492632317
260,Dari gunung putri ke fasilkom ui,asking-question-direction,1492632819
261,Kamu bisa apa aja?,asking-question-other,1492633157
262,Tanyajalan bye,other,1492633190
263,Yolo,other,1492633198
264,Serpong ke tanah abang,asking-question-direction,1492633305
265,Serpong ke ui,asking-question-direction,1492633371
266,Jadwal KRL stasiun Bekasi,asking-question-schedule,1492633427
267,tampilkan lebih banyak jadwal krl stasiun BEKASI,asking-question-schedule,1492633440
268,Berangkat dari UI ke Margonda City,asking-question-direction,1492633463
269,TanyaJalan perkenalin diri dong,asking-question-other,1492633991
270,Kamu bisa apa aja?,asking-question-other,1492634007
271,Ke palembang square dari indralaya,asking-question-direction,1492634026
272,Dari kutek ke kutek,asking-question-direction,1492634164
273,Berangkat dari ui ke bandung,asking-question-direction,1492635213
274,TanyaJalan perkenalin diri dong,asking-question-other,1492635246
275,dari universitas sumatera utara ke plaza medan fair,asking-question-direction,1492635268
276,Jadwal krl stasiun jakarta kota,asking-question-schedule,1492635285
277,dari politeknik negeri sriwijaya ke sman 1 palembang,asking-question-direction,1492635999
278,TanyaJalan perkenalin diri dong,asking-question-other,1492636873
279,Kamu bisa apa aja?,asking-question-other,1492636883
280,Cek jadwal krl bojong gede,asking-question-schedule,1492636922
281,tampilkan lebih banyak jadwal krl stasiun BOJONGGEDE,asking-question-schedule,1492636949
282,Dari unsri ke ps,asking-question-direction,1492637320
283,Dari universitas sriwijaya ke palembang square,asking-question-direction,1492637334
284,Berangkat dari UI ke ancol,asking-question-direction,1492637560
285,berangkat dari hatiku ke hatimu,asking-question-direction,1492637785
286,berangkat dari madrid ke depok,asking-question-direction,1492637807
287,berangkat dari palembang ke baturaja,asking-question-direction,1492637829
288,berangkat dari indralaya ke palembang,asking-question-direction,1492637852
289,berangkat dari depok ke cibinong,asking-question-direction,1492637868
290,Dari fasilkom ke perpusat,asking-question-direction,1492638312
291,Dari fasilkom ke perpusat ui,asking-question-direction,1492638336
292,Dari ugm ke malioboro,asking-question-direction,1492638368
293,Dari binus ke gading serpong,asking-question-direction,1492638391
294,Dari ugm ke fasilkom,asking-question-direction,1492638454
295,Dari fasilkom ke fib,asking-question-direction,1492638482
296,Mares ke pocin,asking-question-direction,1492638509
297,Jadwal kereta,asking-question-schedule,1492638540
298,Jadwal krl ui ke kota,asking-question-schedule,1492638555
299,Jadwal krl ui kota,asking-question-schedule,1492638569
300,Kamu bisa apa aja?,asking-question-other,1492494280
301,Kamu bisa apa aja?,asking-question-other,1492494495
302,Kamu bisa apa aja?,asking-question-other,1492494495
303,Kamu bisa apa aja?,asking-question-other,1492494495
304,Dari bandara soekarno hatta ke bogor,asking-question-direction,1492497598
305,Kamu bisa apa aja?,asking-question-other,1492497613
306,Kamu bisa apa aja?,asking-question-other,1492497618
307,Bagi jadwal krl,asking-question-schedule,1492497628
308,Berangkat dari sini ke rumah doi,asking-question-direction,1492497631
309,"Yaudah deh, berangkat dari sini ke rumah adi",ask-for-direction
310,Berangkat dari Taman Corat Coret ke Sempur,asking-question-direction,1492497667
311,Halo tanya jalan,greeting,1492497673
312,WTF,giving-negative-feedback,1492497682
313,Gua di menteng,other,1492497683
314,Stasiun pasar turi ke bogor,asking-question-direction,1492497687
315,MANTAP,giving-positive-feedback,1492497694
316,undefined,other,1492497696
317,"""Hati Elan ke hati mantan""",asking-question-direction,1492497708
318,"Lan, sorry",
319,Tolol gitu doang ganemu,giving-negative-feedback,1492497718
320,Tidak ada jalan,giving-negative-feedback,1492497719
321,undefined,other,1492497724
322,App apaan nih,asking-question-other,1492497726
323,ELAH MASA 50 MENIT,giving-negative-feedback,1492497728
324,Menteng asri ke gang dolly,asking-question-other,1492497728
325,TanyaJalan bye,other,1492497737
326,Gblk masa gabisa,giving-negative-feedback,1492497737
327,Berangkat dari Menteng Asri ke Gang Dolly,asking-question-other,1492497797
328,Ah tai,giving-negative-feedback,1492497805
329,Dari glukosa ke piruvat,asking-question-direction,1492497811
330,Gang dolly mana dulu gin,asking-question-direction,1492497812
331,ITB ke UI,asking-question-direction,1492497830
332,Berangkat dari Menteng Asri ke Gang Selot,asking-question-direction,1492497830
333,Dari rumah gua ke rumah doi trus ngaterin dia buat prom abis itu balik lagi,asking-question-direction,1492497851
334,Jadwal krl stasiun Cikini,asking-question-schedule,1492501481
335,tampilkan lebih banyak jadwal krl stasiun CIKINI,asking-question-schedule,1492501491
336,Pinang Ranti ke Universitas Tadulako,asking-question-direction,1492502888
337,SMAN 48 Jakarta ke SMAN 78 Jakarta,asking-question-direction,1492502916
338,SMAN 78 ke SMAN 48,asking-question-direction,1492502963
339,Dari kukusan ke lebak bulus,asking-question-direction,1492503382
340,Kamu bisa apa aja?,asking-question-other,1492508141
341,Dari grand indonesia ke supermall karawaci,asking-question-direction,1492508186
342,Dari pasar baru ke fasilkom ui,asking-question-direction,1492508206
343,Dari jakarta ke medan,asking-question-direction,1492508245
344,Jadwal krl stasiun sawah besar,asking-question-schedule,1492508274
345,tampilkan lebih banyak jadwal krl stasiun SAWAHBESAR,asking-question-schedule,1492508293
346,Kamu bisa apa aja?,asking-question-other,1492510569
347,Ui ke fatahillah,asking-question-direction,1492512905
348,Jakarta ke jogja,asking-question-direction,1492512932
349,Ugm ke malioboro,asking-question-direction,1492512953
350,TanyaJalan perkenalin diri dong,asking-question-other,1492512994
351,Kamu bisa apa aja?,asking-question-other,1492512995
352,Padang ke pariaman,asking-question-direction,1492513010
353,Mau pergi dari prambanan ke borobudur nih,asking-question-direction,1492513040
354,Bagi wisata malioboro dong,asking-question-other,1492513066
355,Malioboro,other,1492513079
356,Rute busway,asking-question-schedule,1492513093
357,Sidoarjo ke trowulan,asking-question-direction,1492513126
358,Rute bus jurusan exprees joyoboyo ke mojokerto,asking-question-direction,1492513276
359,Bus joyoboyo,asking-question-schedule,1492513292
360,Bus joyoboyo ke mojokerto,asking-question-schedule,1492513316
361,Joyoboyo ke mojokerto,asking-question-direction,1492513331
362,Ugm ke gunung merapi,asking-question-direction,1492513376
363,Ugm ke merapi,asking-question-direction,1492513385
364,TanyaJalan perkenalin diri dong,asking-question-other,1492513408
365,Dari depok ke kokas,asking-question-direction,1492540545
366,Kamu bisa apa aja?,asking-question-other,1492540594
367,tampilkan lebih banyak jadwal krl stasiun SAWAHBESAR,asking-question-schedule,1492543667
368,Kamu bisa apa aja?,asking-question-other,1492548144
369,dari buaran ke depok town square,asking-question-direction,1492548169
370,dari buaran ke ui,asking-question-direction,1492548182
371,dari buaran ke depok,asking-question-direction,1492548195
372,bagi rute busway dong,asking-question-schedule,1492548214
373,dari klender ke beji,asking-question-direction,1492548258
374,TanyaJalan perkenalin diri dong,asking-question-other,1492551487
375,Kamu bisa apa aja?,asking-question-other,1492551496
376,Kenalin,asking-question-other,1492551720
377,Perkenalin,asking-question-other,1492551727
378,TanyaJalan,other,1492551736
379,Aku gamau tau jadwal krl stasiun poris,giving-negative-feedback,1492551783
380,Kamu,other,1492551918
381,U,other,1492551924
382,U,other,1492551925
383,I,other,1492551927
384,J,other,1492551929
385,J,other,1492551932
386,lenteng agung ke kokas,asking-question-direction,1492556830
387,lenteng agung ke kota kasablanka,asking-question-direction,1492556846
388,dari lenteng agung ke kota kasablanka,asking-question-direction,1492556868
389,Rute stasiun depok ke stasiun senen,asking-question-schedule,1492563732
390,Rute stasiun senen,asking-question-schedule,1492563747
391,Rute stasiun senin,asking-question-schedule,1492563753
392,Dari tangcit ke gajah mada,asking-question-direction,1492567541
393,Jadwal KRL stasiun tanjung priok,asking-question-schedule,1492574189
394,tampilkan lebih banyak jadwal krl stasiun TANJUNGPRIUK,asking-question-schedule,1492574198
395,Kamu bisa apa aja?,asking-question-other,1492577207
396,TanyaJalan perkenalin diri dong,asking-question-other,1492577231
397,rute dari gubeng surabaya ke pasar turi,asking-question-direction,1492577285
398,Tes kakak,greeting,1492592553
399,Kamu bisa apa aja?,asking-question-other,1492592897
400,Kamu bisa apa aja?,asking-question-other,1492469911
401,TanyaJalan perkenalin diri dong,asking-question-other,1492469912
402,Kamu bisa apa aja?,asking-question-other,1492469913
403,TanyaJalan perkenalin diri dong,asking-question-other,1492469913
404,Kamu bisa apa aja?,asking-question-other,1492469913
405,TanyaJalan perkenalin diri dong,asking-question-other,1492469913
406,TanyaJalan perkenalin diri dong,asking-question-other,1492469914
407,TanyaJalan perkenalin diri dong,asking-question-other,1492469915
408,Pondok cina ke sudirman,asking-question-direction,1492469977
409,Pondok cina ke sudirman,asking-question-direction,1492469977
410,Jadwal krl pondok cina,asking-question-schedule,1492469978
411,Jadwal krl pondok cina,asking-question-schedule,1492469978
412,"Tanya dong, dari mangga besar ke tanggerang city mall",ask-for-direction
413,Tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471042
414,Tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471065
415,Kamu bisa apa aja?,asking-question-other,1492471189
416,Kamu bisa apa aja?,asking-question-other,1492471205
417,Bagi rutel krl donh,asking-question-schedule,1492471211
418,Kamu bisa apa aja?,asking-question-other,1492471234
419,Kamu bisa apa aja?,asking-question-other,1492471261
420,Kamu bisa apa aja?,asking-question-other,1492471264
421,Kamu bisa apa aja?,asking-question-other,1492471295
422,Kamu bisa apa aja?,asking-question-other,1492471298
423,TanyaJalan perkenalin diri dong,asking-question-other,1492471540
424,TanyaJalan perkenalin diri dong,asking-question-other,1492471553
425,Kamu bisa apa aja?,asking-question-other,1492471555
426,TanyaJalan perkenalin diri dong,asking-question-other,1492471555
427,Kamu bisa apa aja?,asking-question-other,1492471557
428,TanyaJalan perkenalin diri dong,asking-question-other,1492471558
429,Kamu bisa apa aja?,asking-question-other,1492471559
430,Kamu bisa apa aja?,asking-question-other,1492471563
431,TanyaJalan perkenalin diri dong,asking-question-other,1492471566
432,Kamu bisa apa aja?,asking-question-other,1492471568
433,Kamu bisa apa aja?,asking-question-other,1492471572
434,TanyaJalan perkenalin diri dong,asking-question-other,1492471575
435,Dari depok ke senayan,asking-question-direction,1492471576
436,TanyaJalan perkenalin diri dong,asking-question-other,1492471577
437,Dari slipi ke senen,asking-question-direction,1492471997
438,Kamu bisa apa aja?,asking-question-other,1492472034
439,Kamu bisa apa aja?,asking-question-other,1492474072
440,TanyaJalan perkenalin diri dong,asking-question-other,1492474072
441,dari manggarai ke aceh,asking-question-direction,1492474087
442,dari jalan pariaman ke jalan teuku meurah adam,asking-question-direction,1492474104
443,pergi ke matraman dari banfung,asking-question-direction,1492474124
444,pergi ke matraman dari aceh,asking-question-direction,1492474143
445,pergi ke matraman dari medan,asking-question-direction,1492474151
446,pergi ke matraman dari tegal,asking-question-direction,1492474164
447,pergi ke matraman dari jambi,asking-question-direction,1492474221
448,pergi ke matraman dari bali,asking-question-direction,1492474266
449,pergi ke grand indonesia dari pariaman,asking-question-direction,1492474285
450,pergi ke matraman dari manggarai,asking-question-direction,1492474303
451,ah cupu,giving-negative-feedback,1492474314
452,masih banyak yg gabisa,giving-negative-feedback,1492474327
453,rute bis,asking-question-schedule,1492474366
454,rute kereta bandung,asking-question-schedule,1492474391
455,berangkat dari slipi ke jawa,asking-question-direction,1492474412
456,Dari lenmarc ke st louis 1,asking-question-direction,1492477295
457,Berangkat dari lenmarc ke smak st. Louis 1,asking-question-direction,1492477312
458,Berangkat dari lenmarc ke polisi istimewa,asking-question-direction,1492477328
459,Cek jadwal stasiun tangerang,asking-question-schedule,1492478502
460,Cek jadwal stasiun duri,asking-question-schedule,1492478512
461,tampilkan lebih banyak jadwal krl stasiun TANGERANG,asking-question-schedule,1492478536
462,tampilkan lebih banyak jadwal krl stasiun TANGERANG,asking-question-schedule,1492478542
463,tampilkan lebih banyak jadwal krl stasiun DURI,asking-question-schedule,1492478652
464,Dari serdang ke ruma,asking-question-direction,1492478852
465,Dari serdang ke bulungan,asking-question-direction,1492478863
466,Berangkat dari serdang ke bulungan,asking-question-direction,1492478876
467,Jadwal krl universitasindonesia,asking-question-schedule,1492479902
468,Jadwal krl universitasindonesia,asking-question-schedule,1492481330
469,TanyaJalan perkenalin diri dong,asking-question-other,1492481363
470,Kamu bisa apa aja?,asking-question-other,1492481363
471,Jadwal krl universitasindonesia,asking-question-schedule,1492481905
