id,text,intent,datetime
61,dari ui ke ariobimo central,asking-question-direction,1493138062
62,dari ui ke sentul,asking-question-direction,1493196177
63,dari ui ke sentul bogor,asking-question-direction,1493196192
64,dari ui ke sentul bogor,asking-question-direction,1493196192
65,dari ui ke sentul bogor,asking-question-direction,1493196192
66,dari ui ke sentul bogor,asking-question-direction,1493196192
67,dari ui ke sentul bogor,asking-question-direction,1493196192
68,dari tanjung barat ke kampus perbanas,asking-question-direction,1493213065
69,kamu bisa apa aja,asking-question-other,1493233280
70,kamu bisa apa aja,asking-question-other,1493233280
71,kamu bisa apa aja,asking-question-other,1493233280
72,kamu bisa apa aja,asking-question-other,1493233280
73,kamu bisa apa aja,asking-question-other,1493233280
74,kamu bisa apa aja,asking-question-other,1493233280
75,kamu bisa apa aja,asking-question-other,1493233280
76,tanyajalan perkenalin diri dong,asking-question-other,1493233281
77,tanyajalan perkenalin diri dong,asking-question-other,1493233281
78,tanyajalan perkenalin diri dong,asking-question-other,1493233281
79,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
80,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
81,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
82,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
83,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
84,dari universitas indonesia ke fx sudirman,asking-question-direction,1493236197
85,tanyajalan perkenalin diri dong,asking-question-other,1493245767
86,tanyajalan perkenalin diri dong,asking-question-other,1493245767
87,tanyajalan perkenalin diri dong,asking-question-other,1493245767
88,tanyajalan perkenalin diri dong,asking-question-other,1493245767
89,tanyajalan perkenalin diri dong,asking-question-other,1493245767
90,kamu bisa apa aja,asking-question-other,1493245780
91,kamu bisa apa aja,asking-question-other,1493245780
92,kamu bisa apa aja,asking-question-other,1493245780
93,kamu bisa apa aja,asking-question-other,1493245780
94,kamu bisa apa aja,asking-question-other,1493245780
95,jadwal krl stasiun bogor,asking-question-schedule,1493245805
96,jadwal krl stasiun bogor,asking-question-schedule,1493245805
97,jadwal krl stasiun bogor,asking-question-schedule,1493245805
98,jadwal krl stasiun bogor,asking-question-schedule,1493245805
99,jadwal krl stasiun bogor,asking-question-schedule,1493245805
100,jadwal krl kota,asking-question-schedule,1492638576
101,jadwal krl ui,asking-question-schedule,1492638586
102,jadwal krl stasiun ui,asking-question-schedule,1492638593
103,jadwal krl jakarta kota,asking-question-schedule,1492638602
104,kamu bisa apa aja,asking-question-other,1492640047
105,tanyajalan perkenalin diri dong,asking-question-other,1492640048
106,tanyajalan perkenalin diri dong,asking-question-other,1492640048
107,tanyajalan perkenalin diri dong,asking-question-other,1492640051
108,kamu bisa apa aja,asking-question-other,1492640051
109,dari fasilkom ke indomaret,asking-question-direction,1492642137
110,dari fasilkom ke fib,asking-question-direction,1492642147
111,hai,other,1492642218
112,kamu bisa apa aja,asking-question-other,1492644286
113,tanyajalan perkenalkan diri dong,asking-question-other,1492644308
114,dari pangkalpinang ke sungailiat,asking-question-direction,1492644344
115,dari bandara soekarno hatta ke unj,asking-question-direction,1492644439
116,dari bandara soekarna hatta ke ui,asking-question-direction,1492644491
117,ongkos dari bandara soekarno hatta ke ui,asking-question-direction,1492644567
118,ongkos nya ,other,1492644650
119,ongkos bus jurusan bandara soekarna hatta terminal pasar minggu,asking-question-direction,1492644687
120,dari beji ke pondok maharta,asking-question-direction,1492644763
121,cek jadwal krl stasiun ui,asking-question-schedule,1492644877
122,berangkat dari uui,asking-question-direction,1492645293
123,dari ui ke bogor,asking-question-direction,1492645307
124,fasilkom ke tokyo,asking-question-direction,1492647993
125,tokyo ke kyoto,asking-question-direction,1492648069
126,tokyo ke osaka,asking-question-direction,1492648094
127,fasilkom ke rumah,asking-question-direction,1492648110
128,fasilkom ke kutek,asking-question-direction,1492648188
129,fasilkom ke margonda,asking-question-direction,1492648215
130,fasilkom ke ntu,asking-question-direction,1492648225
131,fasilkom ke itb,asking-question-direction,1492648233
132,itb ke ugm,asking-question-direction,1492648270
133,ugm ke itb,asking-question-direction,1492648275
134,ui ke sman ,asking-question-direction,1492648297
135,ui ke kalimalang,asking-question-direction,1492648304
136,ui ke duren sawit,asking-question-direction,1492648312
137,ui ke bekasi,asking-question-direction,1492648324
138,jalan ke kutek,asking-question-direction,1492648366
139,fasilkom ke antartika,asking-question-direction,1492648415
140,fasilkom ke tokyo,asking-question-direction,1492648423
141,margonda ke kelapa dua,asking-question-direction,1492648470
142,cara ngoding,other,1492648561
143,cek ngoding,other,1492648570
144,ngoding ke tp,asking-question-direction,1492648597
145,pergi ke tanah abang dari  tahun ke depan,asking-question-direction,1492648659
146,tanah abang ke  tahun ke depan,asking-question-direction,1492648712
147,jadwal krl stasiun universitas indonesia,asking-question-schedule,1492649449
148,berangkat dari depok ke bogor,asking-question-direction,1492650782
149,dari ciganjur ke unj,asking-question-direction,1492658903
150,cipedak ke slipi jaya,asking-question-direction,1492659010
151,kamu bisa apa aja,asking-question-other,1492659052
152,tanyajalan perkenalin diri dong,asking-question-other,1492659053
153,jadwal krl stasiun citayem,asking-question-schedule,1492709269
154,tendean ke cawang,asking-question-direction,1492709931
155,kamu bisa apa aja,asking-question-other,1492712687
156,tanyajalan perkenalin diri dong,asking-question-other,1492712687
157,pergi ke halim perdana kusumah dari fatmawati,asking-question-direction,1492712706
158,dari jakarta ke sini,asking-question-direction,1492721079
159,pergi ke ciputat dari cililitan,asking-question-direction,1492724898
160,ui ke gunadarma kampus e,asking-question-direction,1492730463
161,ui ke kelapa dua,asking-question-direction,1492730513
162,ui ke brimob kelapa dua,asking-question-direction,1492730572
163,berangkat dari ui ke man  jakarta,asking-question-direction,1492734754
164,tanyajalan perkenalin diri dong,asking-question-other,1492736926
165,kamu bisa apa aja,asking-question-other,1492736926
166,dari fasilkom ui ke fisip ui,asking-question-direction,1492736965
167,dari fasilkom ui ke fakultas hukum,asking-question-direction,1492737004
168,dari fasilkom ui ke grand indonesia,asking-question-direction,1492737021
169,dari surga ke neraka,asking-question-direction,1492737044
170,bagi rute busway,asking-question-schedule,1492737074
171,yahh,other,1492737082
172,mager,other,1492737088
173,gamauu,giving-negative-feedback,1492737094
174,,other,1492737109
175,kok ga dibales,other,1492737127
176,tarif krl,other,1492737138
177,dari kukusan teknik ke kukusan kelurahan,asking-question-direction,1492746189
178,dari ui ke botani square,asking-question-direction,1492746383
179,dari kuningan ke scbd,asking-question-direction,1492748366
180,berangkat sudirman ke kuningan,asking-question-direction,1492748410
181,berangkat sudirman ke rasuna said,asking-question-direction,1492748441
182,dari fasilkom ui ke plaza senayan,asking-question-direction,1492755633
183,kamu bisa apa aja,asking-question-other,1492807317
184,jadwal krl universitasindonesia,asking-question-schedule,1492807318
185,tampilkan lebih banyak jadwal krl stasiun universitasindonesia,asking-question-schedule,1492807350
186,jadwal krl universitasindonesia,asking-question-schedule,1492807775
187,jadwal krl universitasindonesia,asking-question-schedule,1492808229
188,jadwal krl universitasindonesia,asking-question-schedule,1492808236
189,kamu bisa apa aja,asking-question-other,1492810529
190,cek jadwal krl stasiun karet,asking-question-schedule,1492810542
191,cek jadwal krl stasiun manggarai,asking-question-schedule,1492812776
192,berangkat dari undip tembalang ke ngaliyan,asking-question-direction,1492819281
193,kamu bisa apa aja,asking-question-other,1492821379
194,dari ui ke rawamangun,asking-question-direction,1492821402
195,tampilkan lebih banyak jadwal krl stasiun manggarai,asking-question-schedule,1492832191
196,tampilkan lebih banyak jadwal krl stasiun jakarta kota,asking-question-schedule,1492832246
197,tampilkan lebih banyak jadwal krl stasiun manggarai,asking-question-schedule,1492832863
198,tampilkan lebih banyak jadwal krl stasiun manggarai,asking-question-schedule,1492833834
199,tampilkan lebih banyak jadwal krl stasiun manggarai,asking-question-schedule,1492834504
200,ke tambun,asking-question-direction,1492593007
201,tanyajalan perkenalin diri dong,asking-question-other,1492593094
202,berangkat dari bekasi ke tambun,asking-question-direction,1492593245
203,berangkat dari bekasi ke tambun,asking-question-direction,1492593245
204,bandung ke tambun ,asking-question-direction,1492593348
205,tambun ke puncak ,asking-question-direction,1492593883
206,kamu bisa apa aja,asking-question-other,1492594739
207,jelambar,other,1492594761
208,berangkat dari jelambar ke bendungan hilir,asking-question-direction,1492594791
209,tanyajalan perkenalin diri dong,asking-question-other,1492594807
210,kamu bisa apa aja,asking-question-other,1492594830
211,berangkat dari kukusan ke margo city square,asking-question-direction,1492624841
212,dari ignatius rahardi ke ignatius raka,asking-question-direction,1492630377
213,dari margonda ke komplek bdn,asking-question-direction,1492630797
214,tanyajalan perkenalin diri dong,asking-question-other,1492630976
215,tanyajalan perkenalin diri dong,asking-question-other,1492630985
216,kamu bisa apa aja,asking-question-other,1492630985
217,kamu bisa apa aja,asking-question-other,1492630998
218,bagaimana cara ke bandara halim dari fasilkom,asking-question-direction,1492631001
219,berapa lama ke pondok bambu,asking-question-direction,1492631019
220,dari halim ke surabaya,asking-question-direction,1492631100
221,dari surabaya ke its,asking-question-direction,1492631127
222,dari bandara halim ke its,asking-question-direction,1492631160
223,dari bandara halim ke its naik pesawat,asking-question-direction,1492631185
224,yah,other,1492631191
225,kamu bisa ngapain aja,asking-question-other,1492631198
226,jadwal krl universitas indonesia,asking-question-schedule,1492631208
227,tanyajalan perkenalin diri dong,asking-question-other,1492631246
228,dari fasilkom ke bahyco,asking-question-direction,1492631249
229,kamu bisa apa aja,asking-question-other,1492631253
230,dari ui ke cibubur junction,asking-question-direction,1492631261
231,dari jakarta ke antartica,asking-question-direction,1492631285
232,kamu bisa apa aja,asking-question-other,1492631312
233,dari rumah ke kampus,asking-question-direction,1492631320
234,kamu bisa apa aja,asking-question-other,1492631349
235,dari ui ke tokyo,asking-question-direction,1492631349
236,bagaimana cara dari sabang ke merauke,asking-question-direction,1492631351
237,ehe,other,1492631369
238,berangkat dari ui ke ancol,asking-question-direction,1492631377
239,berangkat dari ui ke pim,asking-question-direction,1492631379
240,cek jadwal cgk,asking-question-schedule,1492631381
241,dari new york ke london,asking-question-direction,1492631407
242,dari ui ke kebun raya bogor,asking-question-direction,1492631594
243,dari ui ke dago,asking-question-direction,1492631647
244,dari universitas indonesia ke muncul setu,asking-question-direction,1492632005
245,dari ui ke rumah waifu,asking-question-direction,1492632021
246,kamu bisa apa aja,asking-question-other,1492632043
247,tanyajalan perkenalin diri dong,asking-question-other,1492632055
248,dari ui ke bekasi,asking-question-direction,1492632088
249,dari ui ke bandung,asking-question-direction,1492632101
250,dari universitas indonesia ke permata pamulang,asking-question-direction,1492632104
251,dari ui ke papua,asking-question-direction,1492632110
252,berangkat dari kutek ke fasilkom ui,asking-question-direction,1492632120
253,dari ugm ke malioboro,asking-question-direction,1492632134
254,dari universitas indonesia ke iti muncul,asking-question-direction,1492632134
255,dari ui ke ugm,asking-question-direction,1492632152
256,jadwal pesawat garuda,asking-question-schedule,1492632195
257,cek jadwal pesawat garuda,asking-question-schedule,1492632211
258,dari ui ke hatimu,asking-question-direction,1492632258
259,tanyajalan perkenalin diri dong,asking-question-other,1492632317
260,dari gunung putri ke fasilkom ui,asking-question-direction,1492632819
261,kamu bisa apa aja,asking-question-other,1492633157
262,tanyajalan bye,other,1492633190
263,yolo,other,1492633198
264,serpong ke tanah abang,asking-question-direction,1492633305
265,serpong ke ui,asking-question-direction,1492633371
266,jadwal krl stasiun bekasi,asking-question-schedule,1492633427
267,tampilkan lebih banyak jadwal krl stasiun bekasi,asking-question-schedule,1492633440
268,berangkat dari ui ke margonda city,asking-question-direction,1492633463
269,tanyajalan perkenalin diri dong,asking-question-other,1492633991
270,kamu bisa apa aja,asking-question-other,1492634007
271,ke palembang square dari indralaya,asking-question-direction,1492634026
272,dari kutek ke kutek,asking-question-direction,1492634164
273,berangkat dari ui ke bandung,asking-question-direction,1492635213
274,tanyajalan perkenalin diri dong,asking-question-other,1492635246
275,dari universitas sumatera utara ke plaza medan fair,asking-question-direction,1492635268
276,jadwal krl stasiun jakarta kota,asking-question-schedule,1492635285
277,dari politeknik negeri sriwijaya ke sman  palembang,asking-question-direction,1492635999
278,tanyajalan perkenalin diri dong,asking-question-other,1492636873
279,kamu bisa apa aja,asking-question-other,1492636883
280,cek jadwal krl bojong gede,asking-question-schedule,1492636922
281,tampilkan lebih banyak jadwal krl stasiun bojonggede,asking-question-schedule,1492636949
282,dari unsri ke ps,asking-question-direction,1492637320
283,dari universitas sriwijaya ke palembang square,asking-question-direction,1492637334
284,berangkat dari ui ke ancol,asking-question-direction,1492637560
285,berangkat dari hatiku ke hatimu,asking-question-direction,1492637785
286,berangkat dari madrid ke depok,asking-question-direction,1492637807
287,berangkat dari palembang ke baturaja,asking-question-direction,1492637829
288,berangkat dari indralaya ke palembang,asking-question-direction,1492637852
289,berangkat dari depok ke cibinong,asking-question-direction,1492637868
290,dari fasilkom ke perpusat,asking-question-direction,1492638312
291,dari fasilkom ke perpusat ui,asking-question-direction,1492638336
292,dari ugm ke malioboro,asking-question-direction,1492638368
293,dari binus ke gading serpong,asking-question-direction,1492638391
294,dari ugm ke fasilkom,asking-question-direction,1492638454
295,dari fasilkom ke fib,asking-question-direction,1492638482
296,mares ke pocin,asking-question-direction,1492638509
297,jadwal kereta,asking-question-schedule,1492638540
298,jadwal krl ui ke kota,asking-question-direction,1492638555
299,jadwal krl ui kota,asking-question-schedule,1492638569
300,kamu bisa apa aja,asking-question-other,1492494280
301,kamu bisa apa aja,asking-question-other,1492494495
302,kamu bisa apa aja,asking-question-other,1492494495
303,kamu bisa apa aja,asking-question-other,1492494495
304,dari bandara soekarno hatta ke bogor,asking-question-direction,1492497598
305,kamu bisa apa aja,asking-question-other,1492497613
306,kamu bisa apa aja,asking-question-other,1492497618
307,bagi jadwal krl,asking-question-schedule,1492497628
308,berangkat dari sini ke rumah doi,asking-question-direction,1492497631
309,yaudah deh berangkat dari sini ke rumah adi,asking-question-direction,1492497667
310,berangkat dari taman corat coret ke sempur,asking-question-direction,1492497667
311,halo tanya jalan,other,1492497673
312,wtf,other,1492497682
313,gua di menteng,other,1492497683
314,stasiun pasar turi ke bogor,asking-question-direction,1492497687
315,mantap,giving-positive-feedback,1492497694
316,undefined,other,1492497696
317,hati elan ke hati mantan,asking-question-direction,1492497708
318,lan sorry,other,1492497715
319,tolol gitu doang ganemu,other,1492497718
320,tidak ada jalan,giving-negative-feedback,1492497719
321,undefined,other,1492497724
322,app apaan nih,asking-question-other,1492497726
323,elah masa  menit,other,1492497728
324,menteng asri ke gang dolly,asking-question-direction,1492497728
325,tanyajalan bye,other,1492497737
326,gblk masa gabisa,other,1492497737
327,berangkat dari menteng asri ke gang dolly,asking-question-direction,1492497797
328,ah tai,other,1492497805
329,dari glukosa ke piruvat,asking-question-direction,1492497811
330,gang dolly mana dulu gin,giving-positive-feedback,1492497812
331,itb ke ui,asking-question-direction,1492497830
332,berangkat dari menteng asri ke gang selot,asking-question-direction,1492497830
333,dari rumah gua ke rumah doi trus ngaterin dia buat prom abis itu balik lagi,asking-question-direction,1492497851
334,jadwal krl stasiun cikini,asking-question-schedule,1492501481
335,tampilkan lebih banyak jadwal krl stasiun cikini,asking-question-schedule,1492501491
336,pinang ranti ke universitas tadulako,asking-question-direction,1492502888
337,sman  jakarta ke sman  jakarta,asking-question-direction,1492502916
338,sman  ke sman ,asking-question-direction,1492502963
339,dari kukusan ke lebak bulus,asking-question-direction,1492503382
340,kamu bisa apa aja,asking-question-other,1492508141
341,dari grand indonesia ke supermall karawaci,asking-question-direction,1492508186
342,dari pasar baru ke fasilkom ui,asking-question-direction,1492508206
343,dari jakarta ke medan,asking-question-direction,1492508245
344,jadwal krl stasiun sawah besar,asking-question-schedule,1492508274
345,tampilkan lebih banyak jadwal krl stasiun sawahbesar,asking-question-schedule,1492508293
346,kamu bisa apa aja,asking-question-other,1492510569
347,ui ke fatahillah,asking-question-direction,1492512905
348,jakarta ke jogja,asking-question-direction,1492512932
349,ugm ke malioboro,asking-question-direction,1492512953
350,tanyajalan perkenalin diri dong,asking-question-other,1492512994
351,kamu bisa apa aja,asking-question-other,1492512995
352,padang ke pariaman,asking-question-direction,1492513010
353,mau pergi dari prambanan ke borobudur nih,asking-question-direction,1492513040
354,bagi wisata malioboro dong,other,1492513066
355,malioboro,other,1492513079
356,rute busway,asking-question-schedule,1492513093
357,sidoarjo ke trowulan,asking-question-direction,1492513126
358,rute bus jurusan exprees joyoboyo ke mojokerto,asking-question-direction,1492513276
359,bus joyoboyo,other,1492513292
360,bus joyoboyo ke mojokerto,asking-question-direction,1492513316
361,joyoboyo ke mojokerto,asking-question-direction,1492513331
362,ugm ke gunung merapi,asking-question-direction,1492513376
363,ugm ke merapi,asking-question-direction,1492513385
364,tanyajalan perkenalin diri dong,asking-question-other,1492513408
365,dari depok ke kokas,asking-question-direction,1492540545
366,kamu bisa apa aja,asking-question-other,1492540594
367,tampilkan lebih banyak jadwal krl stasiun sawahbesar,asking-question-schedule,1492543667
368,kamu bisa apa aja,asking-question-other,1492548144
369,dari buaran ke depok town square,asking-question-direction,1492548169
370,dari buaran ke ui,asking-question-direction,1492548182
371,dari buaran ke depok,asking-question-direction,1492548195
372,bagi rute busway dong,asking-question-schedule,1492548214
373,dari klender ke beji,asking-question-direction,1492548258
374,tanyajalan perkenalin diri dong,asking-question-other,1492551487
375,kamu bisa apa aja,asking-question-other,1492551496
376,kenalin,other,1492551720
377,perkenalin,other,1492551727
378,tanyajalan,asking-question-other,1492551736
379,aku gamau tau jadwal krl stasiun poris,asking-question-schedule,1492551783
380,kamu,other,1492551918
381,u,other,1492551924
382,u,other,1492551925
383,i,other,1492551927
384,j,other,1492551929
385,j,other,1492551932
386,lenteng agung ke kokas,asking-question-direction,1492556830
387,lenteng agung ke kota kasablanka,asking-question-direction,1492556846
388,dari lenteng agung ke kota kasablanka,asking-question-direction,1492556868
389,rute stasiun depok ke stasiun senen,asking-question-schedule,1492563732
390,rute stasiun senen,asking-question-schedule,1492563747
391,rute stasiun senin,asking-question-schedule,1492563753
392,dari tangcit ke gajah mada,asking-question-direction,1492567541
393,jadwal krl stasiun tanjung priok,asking-question-schedule,1492574189
394,tampilkan lebih banyak jadwal krl stasiun tanjungpriuk,asking-question-schedule,1492574198
395,kamu bisa apa aja,asking-question-other,1492577207
396,tanyajalan perkenalin diri dong,asking-question-other,1492577231
397,rute dari gubeng surabaya ke pasar turi,asking-question-direction,1492577285
398,tes kakak,other,1492592553
399,kamu bisa apa aja,asking-question-other,1492592897
400,kamu bisa apa aja,asking-question-other,1492469911
401,tanyajalan perkenalin diri dong,asking-question-other,1492469912
402,kamu bisa apa aja,asking-question-other,1492469913
403,tanyajalan perkenalin diri dong,asking-question-other,1492469913
404,kamu bisa apa aja,asking-question-other,1492469913
405,tanyajalan perkenalin diri dong,asking-question-other,1492469913
406,tanyajalan perkenalin diri dong,asking-question-other,1492469914
407,tanyajalan perkenalin diri dong,asking-question-other,1492469915
408,pondok cina ke sudirman,asking-question-direction,1492469977
409,pondok cina ke sudirman,asking-question-direction,1492469977
410,jadwal krl pondok cina,asking-question-schedule,1492469978
411,jadwal krl pondok cina,asking-question-schedule,1492469978
412,tanya dong dari mangga besar ke tanggerang city mall,asking-question-direction,1492470794
413,tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471042
414,tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471065
415,kamu bisa apa aja,asking-question-other,1492471189
416,kamu bisa apa aja,asking-question-other,1492471205
417,bagi rutel krl donh,asking-question-schedule,1492471211
418,kamu bisa apa aja,asking-question-other,1492471234
419,kamu bisa apa aja,asking-question-other,1492471261
420,kamu bisa apa aja,asking-question-other,1492471264
421,kamu bisa apa aja,asking-question-other,1492471295
422,kamu bisa apa aja,asking-question-other,1492471298
423,tanyajalan perkenalin diri dong,asking-question-other,1492471540
424,tanyajalan perkenalin diri dong,asking-question-other,1492471553
425,kamu bisa apa aja,asking-question-other,1492471555
426,tanyajalan perkenalin diri dong,asking-question-other,1492471555
427,kamu bisa apa aja,asking-question-other,1492471557
428,tanyajalan perkenalin diri dong,asking-question-other,1492471558
429,kamu bisa apa aja,asking-question-other,1492471559
430,kamu bisa apa aja,asking-question-other,1492471563
431,tanyajalan perkenalin diri dong,asking-question-other,1492471566
432,kamu bisa apa aja,asking-question-other,1492471568
433,kamu bisa apa aja,asking-question-other,1492471572
434,tanyajalan perkenalin diri dong,asking-question-other,1492471575
435,dari depok ke senayan,asking-question-direction,1492471576
436,tanyajalan perkenalin diri dong,asking-question-other,1492471577
437,dari slipi ke senen,asking-question-direction,1492471997
438,kamu bisa apa aja,asking-question-other,1492472034
439,kamu bisa apa aja,asking-question-other,1492474072
440,tanyajalan perkenalin diri dong,asking-question-other,1492474072
441,dari manggarai ke aceh,asking-question-direction,1492474087
442,dari jalan pariaman ke jalan teuku meurah adam,asking-question-direction,1492474104
443,pergi ke matraman dari banfung,asking-question-direction,1492474124
444,pergi ke matraman dari aceh,asking-question-direction,1492474143
445,pergi ke matraman dari medan,asking-question-direction,1492474151
446,pergi ke matraman dari tegal,asking-question-direction,1492474164
447,pergi ke matraman dari jambi,asking-question-direction,1492474221
448,pergi ke matraman dari bali,asking-question-direction,1492474266
449,pergi ke grand indonesia dari pariaman,asking-question-direction,1492474285
450,pergi ke matraman dari manggarai,asking-question-direction,1492474303
451,ah cupu,giving-negative-feedback,1492474314
452,masih banyak yg gabisa,other,1492474327
453,rute bis,asking-question-schedule,1492474366
454,rute kereta bandung,asking-question-direction,1492474391
455,berangkat dari slipi ke jawa,asking-question-direction,1492474412
456,dari lenmarc ke st louis ,asking-question-direction,1492477295
457,berangkat dari lenmarc ke smak st louis ,asking-question-direction,1492477312
458,berangkat dari lenmarc ke polisi istimewa,asking-question-direction,1492477328
459,cek jadwal stasiun tangerang,asking-question-schedule,1492478502
460,cek jadwal stasiun duri,asking-question-schedule,1492478512
461,tampilkan lebih banyak jadwal krl stasiun tangerang,asking-question-schedule,1492478536
462,tampilkan lebih banyak jadwal krl stasiun tangerang,asking-question-schedule,1492478542
463,tampilkan lebih banyak jadwal krl stasiun duri,asking-question-schedule,1492478652
464,dari serdang ke ruma,asking-question-direction,1492478852
465,dari serdang ke bulungan,asking-question-direction,1492478863
466,berangkat dari serdang ke bulungan,asking-question-direction,1492478876
467,jadwal krl universitasindonesia,asking-question-schedule,1492479902
468,jadwal krl universitasindonesia,asking-question-schedule,1492481330
469,tanyajalan perkenalin diri dong,asking-question-other,1492481363
470,kamu bisa apa aja,asking-question-other,1492481363
471,jadwal krl universitasindonesia,asking-question-schedule,1492481905
472,berangkat dari grogol ke depok,asking-question-direction,1492482651
473,berangkat dari grogol ke depok,asking-question-direction,1492482651
474,berangkat dari harmoni ke alam sutera,asking-question-direction,1492482753
475,berangkat dari gajah mada ke alam sutera,asking-question-direction,1492482829
476,tanyajalan perkenalin diri dong,asking-question-other,1492485869
477,kamu bisa apa aja,asking-question-other,1492485884
478,bogor salemba ui,other,1492485907
479,bagaimana cara dari stasiun bogor ke metropole,asking-question-direction,1492485929
480,bagaimana cara dari graha orange ke salemba ui,asking-question-direction,1492485975
481,jadwal kereta cikini,asking-question-schedule,1492486006
482,jadwal krl stasiun cikini,asking-question-schedule,1492486035
483,tampilkan lebih banyak jadwal krl stasiun cikini,asking-question-schedule,1492486046
484,jadwal krl stasiun cikini dari jam ,asking-question-schedule,1492486067
485,jadwal krl stasiun cikini jam ,asking-question-schedule,1492486076
486,jadwal krl stasiun cikini antara jam  hingga ,asking-question-schedule,1492486094
487,kamu bisa ngapain aja,asking-question-other,1492486104
488,bagi rute busway,asking-question-schedule,1492486120
489,tanyajalan perkenalin diri dong,asking-question-other,1492486618
490,kamu bisa apa aja,asking-question-other,1492486639
491,dari depok dua ke tebet yang enak naik apa ya,asking-question-direction,1492486688
492,siapa pembuat kamu,asking-question-other,1492486763
493,siapa pencipta kamu,asking-question-other,1492486778
494,apa itu tuhan,other,1492486785
495,siapa kamu,asking-question-other,1492486797
