id,text,intent,datetime
228,dari fasilkom ke bahyco,asking-question-direction,1492631249.0
229,kamu bisa apa saja,asking-question-other,1492631253.0
230,dari ui ke cibubur junction,asking-question-direction,1492631261.0
231,dari jakarta ke antartica,asking-question-direction,1492631285.0
232,kamu bisa apa saja,asking-question-other,1492631312.0
233,dari rumah ke kampus,asking-question-direction,1492631320.0
234,kamu bisa apa saja,asking-question-other,1492631349.0
235,dari ui ke tokyo,asking-question-direction,1492631349.0
236,bagaimana cara dari sabang ke merauke,asking-question-direction,1492631351.0
237,ehe,other,1492631369.0
238,berangkat dari ui ke ancol,asking-question-direction,1492631377.0
239,berangkat dari ui ke pim,asking-question-direction,1492631379.0
240,cek jadwal cgk,asking-question-schedule,1492631381.0
241,dari new york ke london,asking-question-direction,1492631407.0
242,dari ui ke kebun raya bogor,asking-question-direction,1492631594.0
243,dari ui ke dago,asking-question-direction,1492631647.0
244,dari universitas indonesia ke muncul setu,asking-question-direction,1492632005.0
245,dari ui ke rumah waifu,asking-question-direction,1492632021.0
246,kamu bisa apa saja,asking-question-other,1492632043.0
247,tanyajalan perkenalin diri dong,asking-question-other,1492632055.0
248,dari ui ke bekasi,asking-question-direction,1492632088.0
249,dari ui ke bandung,asking-question-direction,1492632101.0
250,dari universitas indonesia ke permata pamulang,asking-question-direction,1492632104.0
251,dari ui ke papua,asking-question-direction,1492632110.0
252,berangkat dari kutek ke fasilkom ui,asking-question-direction,1492632120.0
253,dari ugm ke malioboro,asking-question-direction,1492632134.0
254,dari universitas indonesia ke iti muncul,asking-question-direction,1492632134.0
255,dari ui ke ugm,asking-question-direction,1492632152.0
256,jadwal pesawat garuda,asking-question-schedule,1492632195.0
257,cek jadwal pesawat garuda,asking-question-schedule,1492632211.0
258,dari ui ke hatimu,asking-question-direction,1492632258.0
259,tanyajalan perkenalin diri dong,asking-question-other,1492632317.0
260,dari gunung putri ke fasilkom ui,asking-question-direction,1492632819.0
261,kamu bisa apa saja,asking-question-other,1492633157.0
262,tanyajalan bye,other,1492633190.0
263,yolo,other,1492633198.0
264,serpong ke tanah abang,asking-question-direction,1492633305.0
265,serpong ke ui,asking-question-direction,1492633371.0
266,jadwal krl stasiun bekasi,asking-question-schedule,1492633427.0
267,tampilkan lebih banyak jadwal krl stasiun bekasi,asking-question-schedule,1492633440.0
268,berangkat dari ui ke margonda city,asking-question-direction,1492633463.0
269,tanyajalan perkenalin diri dong,asking-question-other,1492633991.0
270,kamu bisa apa saja,asking-question-other,1492634007.0
271,ke palembang square dari indralaya,asking-question-direction,1492634026.0
272,dari kutek ke kutek,asking-question-direction,1492634164.0
273,berangkat dari ui ke bandung,asking-question-direction,1492635213.0
274,tanyajalan perkenalin diri dong,asking-question-other,1492635246.0
275,dari universitas sumatera utara ke plaza medan fair,asking-question-direction,1492635268.0
276,jadwal krl stasiun jakarta kota,asking-question-schedule,1492635285.0
277,dari politeknik negeri sriwijaya ke sman  palembang,asking-question-direction,1492635999.0
278,tanyajalan perkenalin diri dong,asking-question-other,1492636873.0
279,kamu bisa apa saja,asking-question-other,1492636883.0
280,cek jadwal krl bojong gede,asking-question-schedule,1492636922.0
281,tampilkan lebih banyak jadwal krl stasiun bojonggede,asking-question-schedule,1492636949.0
282,dari unsri ke ps,asking-question-direction,1492637320.0
283,dari universitas sriwijaya ke palembang square,asking-question-direction,1492637334.0
284,berangkat dari ui ke ancol,asking-question-direction,1492637560.0
285,berangkat dari hatiku ke hatimu,asking-question-direction,1492637785.0
286,berangkat dari madrid ke depok,asking-question-direction,1492637807.0
287,berangkat dari palembang ke baturaja,asking-question-direction,1492637829.0
288,berangkat dari indralaya ke palembang,asking-question-direction,1492637852.0
289,berangkat dari depok ke cibinong,asking-question-direction,1492637868.0
290,dari fasilkom ke perpusat,asking-question-direction,1492638312.0
291,dari fasilkom ke perpusat ui,asking-question-direction,1492638336.0
292,dari ugm ke malioboro,asking-question-direction,1492638368.0
293,dari binus ke gading serpong,asking-question-direction,1492638391.0
294,dari ugm ke fasilkom,asking-question-direction,1492638454.0
295,dari fasilkom ke fib,asking-question-direction,1492638482.0
296,mares ke pocin,asking-question-direction,1492638509.0
297,jadwal kereta,asking-question-schedule,1492638540.0
298,jadwal krl ui ke kota,asking-question-schedule,1492638555.0
299,jadwal krl ui kota,asking-question-schedule,1492638569.0
300,kamu bisa apa saja,asking-question-other,1492494280.0
301,kamu bisa apa saja,asking-question-other,1492494495.0
302,kamu bisa apa saja,asking-question-other,1492494495.0
303,kamu bisa apa saja,asking-question-other,1492494495.0
304,dari bandara soekarno hatta ke bogor,asking-question-direction,1492497598.0
305,kamu bisa apa saja,asking-question-other,1492497613.0
306,kamu bisa apa saja,asking-question-other,1492497618.0
307,bagi jadwal krl,asking-question-schedule,1492497628.0
308,berangkat dari sini ke rumah doi,asking-question-direction,1492497631.0
309,yaudah deh berangkat dari sini ke rumah adi,asking-question-direction,
310,berangkat dari taman corat coret ke sempur,asking-question-direction,1492497667.0
311,halo tanya jalan,greeting,1492497673.0
312,wtf,giving-negative-feedback,1492497682.0
313,saya di menteng,other,1492497683.0
314,stasiun pasar turi ke bogor,asking-question-direction,1492497687.0
315,mantap,giving-positive-feedback,1492497694.0
316,undefined,other,1492497696.0
317,hati elan ke hati mantan,asking-question-direction,1492497708.0
318,lan sorry,other,
319,tolol begitu saja ganemu,giving-negative-feedback,1492497718.0
320,tidak ada jalan,giving-negative-feedback,1492497719.0
321,undefined,other,1492497724.0
322,app apaan nih,asking-question-other,1492497726.0
323,elah masa  menit,giving-negative-feedback,1492497728.0
324,menteng asri ke gang dolly,asking-question-other,1492497728.0
325,tanyajalan bye,other,1492497737.0
326,gblk masa tidak bisa,giving-negative-feedback,1492497737.0
327,berangkat dari menteng asri ke gang dolly,asking-question-other,1492497797.0
328,ah tai,giving-negative-feedback,1492497805.0
329,dari glukosa ke piruvat,asking-question-direction,1492497811.0
330,gang dolly mana dulu gin,asking-question-direction,1492497812.0
331,itb ke ui,asking-question-direction,1492497830.0
332,berangkat dari menteng asri ke gang selot,asking-question-direction,1492497830.0
333,dari rumah saya ke rumah doi terus ngaterin dia buat prom abis itu balik lagi,asking-question-direction,1492497851.0
334,jadwal krl stasiun cikini,asking-question-schedule,1492501481.0
335,tampilkan lebih banyak jadwal krl stasiun cikini,asking-question-schedule,1492501491.0
336,pinang ranti ke universitas tadulako,asking-question-direction,1492502888.0
337,sman  jakarta ke sman  jakarta,asking-question-direction,1492502916.0
338,sman  ke sman ,asking-question-direction,1492502963.0
339,dari kukusan ke lebak bulus,asking-question-direction,1492503382.0
340,kamu bisa apa saja,asking-question-other,1492508141.0
341,dari grand indonesia ke supermall karawaci,asking-question-direction,1492508186.0
342,dari pasar baru ke fasilkom ui,asking-question-direction,1492508206.0
343,dari jakarta ke medan,asking-question-direction,1492508245.0
344,jadwal krl stasiun sawah besar,asking-question-schedule,1492508274.0
345,tampilkan lebih banyak jadwal krl stasiun sawahbesar,asking-question-schedule,1492508293.0
346,kamu bisa apa saja,asking-question-other,1492510569.0
347,ui ke fatahillah,asking-question-direction,1492512905.0
348,jakarta ke jogja,asking-question-direction,1492512932.0
349,ugm ke malioboro,asking-question-direction,1492512953.0
350,tanyajalan perkenalin diri dong,asking-question-other,1492512994.0
351,kamu bisa apa saja,asking-question-other,1492512995.0
352,padang ke pariaman,asking-question-direction,1492513010.0
353,mau pergi dari prambanan ke borobudur nih,asking-question-direction,1492513040.0
354,bagi wisata malioboro dong,asking-question-other,1492513066.0
355,malioboro,other,1492513079.0
356,rute busway,asking-question-schedule,1492513093.0
357,sidoarjo ke trowulan,asking-question-direction,1492513126.0
358,rute bus jurusan exprees joyoboyo ke mojokerto,asking-question-direction,1492513276.0
359,bus joyoboyo,asking-question-schedule,1492513292.0
360,bus joyoboyo ke mojokerto,asking-question-schedule,1492513316.0
361,joyoboyo ke mojokerto,asking-question-direction,1492513331.0
362,ugm ke gunung merapi,asking-question-direction,1492513376.0
363,ugm ke merapi,asking-question-direction,1492513385.0
364,tanyajalan perkenalin diri dong,asking-question-other,1492513408.0
365,dari depok ke kokas,asking-question-direction,1492540545.0
366,kamu bisa apa saja,asking-question-other,1492540594.0
367,tampilkan lebih banyak jadwal krl stasiun sawahbesar,asking-question-schedule,1492543667.0
368,kamu bisa apa saja,asking-question-other,1492548144.0
369,dari buaran ke depok town square,asking-question-direction,1492548169.0
370,dari buaran ke ui,asking-question-direction,1492548182.0
371,dari buaran ke depok,asking-question-direction,1492548195.0
372,bagi rute busway dong,asking-question-schedule,1492548214.0
373,dari klender ke beji,asking-question-direction,1492548258.0
374,tanyajalan perkenalin diri dong,asking-question-other,1492551487.0
375,kamu bisa apa saja,asking-question-other,1492551496.0
376,kenalin,asking-question-other,1492551720.0
377,perkenalin,asking-question-other,1492551727.0
378,tanyajalan,other,1492551736.0
379,aku tidak mau tahu jadwal krl stasiun poris,giving-negative-feedback,1492551783.0
380,kamu,other,1492551918.0
381,u,other,1492551924.0
382,u,other,1492551925.0
383,i,other,1492551927.0
384,j,other,1492551929.0
385,j,other,1492551932.0
386,lenteng agung ke kokas,asking-question-direction,1492556830.0
387,lenteng agung ke kota kasablanka,asking-question-direction,1492556846.0
388,dari lenteng agung ke kota kasablanka,asking-question-direction,1492556868.0
389,rute stasiun depok ke stasiun senin,asking-question-schedule,1492563732.0
390,rute stasiun senin,asking-question-schedule,1492563747.0
391,rute stasiun senin,asking-question-schedule,1492563753.0
392,dari tangcit ke gajah mada,asking-question-direction,1492567541.0
393,jadwal krl stasiun tanjung priok,asking-question-schedule,1492574189.0
394,tampilkan lebih banyak jadwal krl stasiun tanjungpriuk,asking-question-schedule,1492574198.0
395,kamu bisa apa saja,asking-question-other,1492577207.0
396,tanyajalan perkenalin diri dong,asking-question-other,1492577231.0
397,rute dari gubeng surabaya ke pasar turi,asking-question-direction,1492577285.0
398,tes kakak,greeting,1492592553.0
399,kamu bisa apa saja,asking-question-other,1492592897.0
400,kamu bisa apa saja,asking-question-other,1492469911.0
401,tanyajalan perkenalin diri dong,asking-question-other,1492469912.0
402,kamu bisa apa saja,asking-question-other,1492469913.0
403,tanyajalan perkenalin diri dong,asking-question-other,1492469913.0
404,kamu bisa apa saja,asking-question-other,1492469913.0
405,tanyajalan perkenalin diri dong,asking-question-other,1492469913.0
406,tanyajalan perkenalin diri dong,asking-question-other,1492469914.0
407,tanyajalan perkenalin diri dong,asking-question-other,1492469915.0
408,pondok cina ke sudirman,asking-question-direction,1492469977.0
409,pondok cina ke sudirman,asking-question-direction,1492469977.0
410,jadwal krl pondok cina,asking-question-schedule,1492469978.0
411,jadwal krl pondok cina,asking-question-schedule,1492469978.0
412,tanya dong dari mangga besar ke tanggerang city mall,asking-question-direction,
413,tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471042.0
414,tanya jalan dari mangga besar ke tanggerang city mall dong,asking-question-direction,1492471065.0
415,kamu bisa apa saja,asking-question-other,1492471189.0
416,kamu bisa apa saja,asking-question-other,1492471205.0
417,bagi rutel krl donh,asking-question-schedule,1492471211.0
418,kamu bisa apa saja,asking-question-other,1492471234.0
419,kamu bisa apa saja,asking-question-other,1492471261.0
420,kamu bisa apa saja,asking-question-other,1492471264.0
421,kamu bisa apa saja,asking-question-other,1492471295.0
422,kamu bisa apa saja,asking-question-other,1492471298.0
423,tanyajalan perkenalin diri dong,asking-question-other,1492471540.0
424,tanyajalan perkenalin diri dong,asking-question-other,1492471553.0
425,kamu bisa apa saja,asking-question-other,1492471555.0
426,tanyajalan perkenalin diri dong,asking-question-other,1492471555.0
427,kamu bisa apa saja,asking-question-other,1492471557.0
428,tanyajalan perkenalin diri dong,asking-question-other,1492471558.0
429,kamu bisa apa saja,asking-question-other,1492471559.0
430,kamu bisa apa saja,asking-question-other,1492471563.0
431,tanyajalan perkenalin diri dong,asking-question-other,1492471566.0
432,kamu bisa apa saja,asking-question-other,1492471568.0
433,kamu bisa apa saja,asking-question-other,1492471572.0
434,tanyajalan perkenalin diri dong,asking-question-other,1492471575.0
435,dari depok ke senayan,asking-question-direction,1492471576.0
436,tanyajalan perkenalin diri dong,asking-question-other,1492471577.0
437,dari slipi ke senin,asking-question-direction,1492471997.0
438,kamu bisa apa saja,asking-question-other,1492472034.0
439,kamu bisa apa saja,asking-question-other,1492474072.0
440,tanyajalan perkenalin diri dong,asking-question-other,1492474072.0
441,dari manggarai ke aceh,asking-question-direction,1492474087.0
442,dari jalan pariaman ke jalan teuku meurah adam,asking-question-direction,1492474104.0
443,pergi ke matraman dari banfung,asking-question-direction,1492474124.0
444,pergi ke matraman dari aceh,asking-question-direction,1492474143.0
445,pergi ke matraman dari medan,asking-question-direction,1492474151.0
446,pergi ke matraman dari tegal,asking-question-direction,1492474164.0
447,pergi ke matraman dari jambi,asking-question-direction,1492474221.0
448,pergi ke matraman dari bali,asking-question-direction,1492474266.0
449,pergi ke grand indonesia dari pariaman,asking-question-direction,1492474285.0
450,pergi ke matraman dari manggarai,asking-question-direction,1492474303.0
451,ah cupu,giving-negative-feedback,1492474314.0
452,masih banyak yang tidak bisa,giving-negative-feedback,1492474327.0
453,rute bis,asking-question-schedule,1492474366.0
454,rute kereta bandung,asking-question-schedule,1492474391.0
455,berangkat dari slipi ke jawa,asking-question-direction,1492474412.0
456,dari lenmarc ke st louis ,asking-question-direction,1492477295.0
457,berangkat dari lenmarc ke smak st louis ,asking-question-direction,1492477312.0
458,berangkat dari lenmarc ke polisi istimewa,asking-question-direction,1492477328.0
459,cek jadwal stasiun tangerang,asking-question-schedule,1492478502.0
460,cek jadwal stasiun duri,asking-question-schedule,1492478512.0
461,tampilkan lebih banyak jadwal krl stasiun tangerang,asking-question-schedule,1492478536.0
462,tampilkan lebih banyak jadwal krl stasiun tangerang,asking-question-schedule,1492478542.0
